artist,track,id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",4dASQiO1Eoo3RJvt74FtXB,2016-06-24,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,spotify:track:4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB,243491,4
"Earth, Wind & Fire",September,2grjqo0Frpf2okIBiifQKs,1978-11-23,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,spotify:track:2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs,215093,4
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,2017-02-23,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409,4
OneRepublic,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,2014-01-01,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,257840,4
Queen,Don't Stop Me Now - Remastered 2011,7hQJA50XrCWABAu5v6QZ4i,1978-11-10,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4
Fetty Wap,Trap Queen,2d8JP84HNLKhmd6IYOoupQ,2015-09-25,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,spotify:track:2d8JP84HNLKhmd6IYOoupQ,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,222093,4
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,2017-08-11,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4
Pedro Capó,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,2018-10-05,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,2016-09-23,0.669,0.832,0,-5.721,1,0.0682,0.0106,0,0.0968,0.7,113.035,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,237547,4
Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,2012-01-01,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28E-06,0.108,0.66,120.021,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,193400,4
Clean Bandit,Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,2017-03-16,0.707,0.629,0,-4.581,0,0.0563,0.259,1.60E-05,0.138,0.457,122.863,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459,4
Jack Ü,Where Are Ü Now (with Justin Bieber),66hayvUbTotekKU3H4ta1f,2015-02-24,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4
Adele,When We Were Young,7GgWAITsYJaRM3r50rfh5w,2015-11-20,0.376,0.595,3,-5.936,1,0.0496,0.303,0,0.095,0.265,144.361,spotify:track:7GgWAITsYJaRM3r50rfh5w,https://api.spotify.com/v1/tracks/7GgWAITsYJaRM3r50rfh5w,https://api.spotify.com/v1/audio-analysis/7GgWAITsYJaRM3r50rfh5w,290900,4
Queen,Another One Bites The Dust - Remastered 2011,57JVGBtBLCfHw2muk5416J,1980-06-27,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
Hailee Steinfeld,Starving,4Ce37cRWvM1vIGGynKcs22,2016-07-22,0.728,0.616,4,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,181880,4
Ellie Goulding,Love Me Like You Do,0Cy7wt6IlRfBPHXXjmZbcP,2018-02-09,0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.324,95.012,spotify:track:0Cy7wt6IlRfBPHXXjmZbcP,https://api.spotify.com/v1/tracks/0Cy7wt6IlRfBPHXXjmZbcP,https://api.spotify.com/v1/audio-analysis/0Cy7wt6IlRfBPHXXjmZbcP,253520,4
Sam Smith,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,2019-01-11,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97E-06,0.222,0.347,102.998,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,171030,4
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,2018-01-19,0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,spotify:track:5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,210773,4
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P,2016-05-06,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,197933,4
Tyga,Taste (feat. Offset),2toVe5hfuIi97ytDPDbQFt,2019-06-07,0.866,0.613,0,-6.385,1,0.151,0.0293,0,0.104,0.359,98.001,spotify:track:2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/tracks/2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/audio-analysis/2toVe5hfuIi97ytDPDbQFt,229210,4
Tove Lo,Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB,2014-01-01,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69E-05,0.0829,0.347,110.02,spotify:track:14OxJlLdcHNpgsm4DRwDOB,https://api.spotify.com/v1/tracks/14OxJlLdcHNpgsm4DRwDOB,https://api.spotify.com/v1/audio-analysis/14OxJlLdcHNpgsm4DRwDOB,209160,4
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",7LcfRTgAVTs5pQGEQgUEzN,2010,0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4
Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,2013-01-01,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148,4
Clean Bandit,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,2014-01-17,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4
Farruko,Pepas,2B4GHvToeLTOBB4QLzW3Ni,2021-10-01,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98E-05,0.128,0.442,130.001,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,https://api.spotify.com/v1/tracks/2B4GHvToeLTOBB4QLzW3Ni,https://api.spotify.com/v1/audio-analysis/2B4GHvToeLTOBB4QLzW3Ni,287120,4
Rihanna,Umbrella,2yPoXCs7BSIUrucMdK5PzV,2007-01-01,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,spotify:track:2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/tracks/2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/audio-analysis/2yPoXCs7BSIUrucMdK5PzV,275987,4
Alan Walker,Faded,7gHs73wELdeycvS48JfIos,2015-12-04,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.20E-06,0.111,0.166,90.011,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627,4
Luis Fonsi,Despacito - Remix,6rPO02ozF3bM7NnOV4h6s2,2017-04-17,0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4
Oasis,Wonderwall,1qPbGZqppFwLwcBC1JQ6Vr,1995-10-02,0.41,0.854,2,-5.609,1,0.0366,0.00236,0,0.133,0.456,174.584,spotify:track:1qPbGZqppFwLwcBC1JQ6Vr,https://api.spotify.com/v1/tracks/1qPbGZqppFwLwcBC1JQ6Vr,https://api.spotify.com/v1/audio-analysis/1qPbGZqppFwLwcBC1JQ6Vr,258907,4
Lil Mosey,Blueberry Faygo,6wJYhPfqk3KGhHRG76WzOh,2020-02-07,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,spotify:track:6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh,162547,4
Elton John,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,2021-10-22,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,spotify:track:7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/tracks/7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/audio-analysis/7rglLriMNBPAyuJOMGwi39,202735,4
BTS,Butter,1mWdTewIgB3gtBM3TOSFhB,2021-06-04,0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0906,0.695,109.997,spotify:track:1mWdTewIgB3gtBM3TOSFhB,https://api.spotify.com/v1/tracks/1mWdTewIgB3gtBM3TOSFhB,https://api.spotify.com/v1/audio-analysis/1mWdTewIgB3gtBM3TOSFhB,164442,4
Sia,Chandelier,2s1sdSqGcKxpPr5lCl7jAV,2015-05-04,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,216120,5
Maluma,Hawái,4uoR6qeWeuL4Qeu2qJzkuG,2020-07-29,0.787,0.728,6,-3.455,0,0.389,0.189,2.29E-05,0.0629,0.545,180.066,spotify:track:4uoR6qeWeuL4Qeu2qJzkuG,https://api.spotify.com/v1/tracks/4uoR6qeWeuL4Qeu2qJzkuG,https://api.spotify.com/v1/audio-analysis/4uoR6qeWeuL4Qeu2qJzkuG,200198,4
David Guetta,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,2011-08-24,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,spotify:track:0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040,4
J Balvin,Mi Gente,4ipnJyDU3Lq15qBAYNqlqK,2017-06-30,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17E-05,0.128,0.308,104.959,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,https://api.spotify.com/v1/tracks/4ipnJyDU3Lq15qBAYNqlqK,https://api.spotify.com/v1/audio-analysis/4ipnJyDU3Lq15qBAYNqlqK,189440,4
Desiigner,Panda,5YEOzOojehCqxGQCcQiyR4,2016-06-26,0.576,0.766,10,-4.943,0,0.449,0.028,1.68E-06,0.366,0.236,144.833,spotify:track:5YEOzOojehCqxGQCcQiyR4,https://api.spotify.com/v1/tracks/5YEOzOojehCqxGQCcQiyR4,https://api.spotify.com/v1/audio-analysis/5YEOzOojehCqxGQCcQiyR4,246761,4
James Bay,Let It Go,13HVjjWUZFaWilh2QUJKsP,2014-12-15,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,spotify:track:13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,260533,4
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),37FXw5QGFN7uwwsLy8uAc0,2016-01-29,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,spotify:track:37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,217707,4
Major Lazer,Light It Up - Remix,500mvzh7TRZ0YdnVeHhj8b,2015-11-27,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,spotify:track:500mvzh7TRZ0YdnVeHhj8b,https://api.spotify.com/v1/tracks/500mvzh7TRZ0YdnVeHhj8b,https://api.spotify.com/v1/audio-analysis/500mvzh7TRZ0YdnVeHhj8b,166138,4
The Script,Hall of Fame (feat. will.i.am),1X1DWw2pcNZ8zSub3uhlNz,2012-09-10,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,202533,4
