GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22100854,78,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,35,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,32,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,93,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,169,235,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,143,2544,LeBron James,1610612747,Los Angeles Lakers,1,2,33,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,64,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,160,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,4,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,195,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-125,62,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,231,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,9,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,256,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,124,235,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,324,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,18,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,10,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,332,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,248,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,365,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-164,272,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,387,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,59,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,83,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,404,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-221,174,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,408,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-164,244,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,495,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-211,159,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,552,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,179,81,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,558,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-85,64,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,565,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,33,-126,306,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,590,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,23,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,48,26,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,627,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,25,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,640,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,186,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,647,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,34,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,32,1,1,20220212,GSW,LAL
Shot Chart Detail,22100854,691,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,181,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,702,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,5,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220212,GSW,LAL
Shot Chart Detail,22100854,714,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,30,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,58,1,0,20220212,GSW,LAL
Shot Chart Detail,22100884,14,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,48,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-148,236,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,56,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,23,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,31,149,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,115,2544,LeBron James,1610612747,Los Angeles Lakers,1,1,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,34,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,160,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,12,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,22,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,187,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,20,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,257,2544,LeBron James,1610612747,Los Angeles Lakers,2,4,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-107,223,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,260,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,36,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,32,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,262,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,34,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,21,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,277,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-146,262,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,286,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,48,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,304,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-64,252,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,458,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,10,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,464,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,477,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,45,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,120,148,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,486,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-163,219,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,498,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,19,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,513,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-33,55,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,589,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,37,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,593,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,57,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-140,225,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,596,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-77,266,1,0,20220216,LAL,UTA
Shot Chart Detail,22100884,598,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,8,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,17,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,606,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-189,171,1,1,20220216,LAL,UTA
Shot Chart Detail,22100884,613,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,56,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,44,66,1,0,20220216,LAL,UTA
Shot Chart Detail,22100904,7,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,39,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-126,6,1,1,20220225,LAL,LAC
Shot Chart Detail,22100904,19,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,40,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,165,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,44,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,30,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,31,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,174,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-146,230,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,177,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,47,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-127,-6,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,179,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,34,1,1,20220225,LAL,LAC
Shot Chart Detail,22100904,279,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-145,207,1,1,20220225,LAL,LAC
Shot Chart Detail,22100904,305,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,0,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,23,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,322,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,29,1,1,20220225,LAL,LAC
Shot Chart Detail,22100904,339,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,23,240,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,378,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,21,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,40,256,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,460,2544,LeBron James,1610612747,Los Angeles Lakers,3,2,52,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220225,LAL,LAC
Shot Chart Detail,22100904,471,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,20,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-104,-15,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,475,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,6,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,26,1,0,20220225,LAL,LAC
Shot Chart Detail,22100904,479,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,20,1,1,20220225,LAL,LAC
