GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22100930,237,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,42,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,120,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,9,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,39,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,254,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-143,285,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,318,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,173,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,332,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,7,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,211,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,359,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,13,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,366,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,181,232,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,411,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,51,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,227,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,414,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,16,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,8,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,426,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,237,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,463,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,192,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,466,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,43,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,64,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,473,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,30,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-39,176,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,485,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,54,293,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,549,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-25,246,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,579,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,21,258,1,0,20220301,MIN,GSW
Shot Chart Detail,22100930,581,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20220301,MIN,GSW
Shot Chart Detail,22100930,585,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,19,1,0,20220301,MIN,GSW
Shot Chart Detail,22100943,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-138,253,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-109,119,1,0,20220303,DAL,GSW
Shot Chart Detail,22100943,189,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,180,231,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,199,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,27,1,0,20220303,DAL,GSW
Shot Chart Detail,22100943,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,142,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,220,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,3,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-13,66,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,224,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,39,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,13,69,1,0,20220303,DAL,GSW
Shot Chart Detail,22100943,242,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,13,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,248,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-102,281,1,0,20220303,DAL,GSW
Shot Chart Detail,22100943,320,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-152,58,1,0,20220303,DAL,GSW
Shot Chart Detail,22100943,367,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-92,62,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,387,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,5,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,45,92,1,0,20220303,DAL,GSW
Shot Chart Detail,22100943,409,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-113,237,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,441,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,16,1,1,20220303,DAL,GSW
Shot Chart Detail,22100943,452,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,16,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,72,39,1,0,20220303,DAL,GSW
Shot Chart Detail,22100959,22,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,26,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-61,249,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,1,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-121,105,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,21,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,81,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,80,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,18,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,225,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,107,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,43,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-116,160,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,45,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,110,112,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,148,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,6,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-10,85,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,156,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,38,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,169,212,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,265,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,260,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,300,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,27,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-50,90,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,324,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,13,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,102,125,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,409,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,10,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-172,203,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,430,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,36,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-136,152,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,453,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,41,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,47,47,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,581,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,103,260,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,605,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,21,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,612,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-21,276,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,616,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,22,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,646,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,121,285,1,0,20220305,LAL,GSW
Shot Chart Detail,22100959,669,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,6,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,35,1,1,20220305,LAL,GSW
Shot Chart Detail,22100959,685,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-148,284,1,0,20220305,LAL,GSW
Shot Chart Detail,22100980,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,70,240,1,0,20220308,GSW,LAC
Shot Chart Detail,22100980,63,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20220308,GSW,LAC
Shot Chart Detail,22100980,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,50,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,115,1,1,20220308,GSW,LAC
Shot Chart Detail,22100980,246,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,177,1,0,20220308,GSW,LAC
Shot Chart Detail,22100980,274,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,38,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,6,1,1,20220308,GSW,LAC
Shot Chart Detail,22100980,278,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-92,235,1,1,20220308,GSW,LAC
Shot Chart Detail,22100980,287,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,1,1,0,20220308,GSW,LAC
Shot Chart Detail,22100980,374,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,6,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,22,147,1,0,20220308,GSW,LAC
Shot Chart Detail,22100980,393,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,35,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,1,1,0,20220308,GSW,LAC
Shot Chart Detail,22100980,535,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,35,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-141,187,1,0,20220308,GSW,LAC
Shot Chart Detail,22100980,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,43,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,6,1,1,20220308,GSW,LAC
Shot Chart Detail,22100980,599,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,113,277,1,0,20220308,GSW,LAC
Shot Chart Detail,22100994,31,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,1,279,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,65,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,11,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,11,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-93,231,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,131,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,69,309,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,208,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,5,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,318,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,57,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,51,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,328,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,23,284,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,346,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,14,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,17,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,363,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-113,242,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,410,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,31,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,87,58,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,439,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,93,252,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,443,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,34,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,16,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,477,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,46,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,72,37,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,480,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-22,264,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,483,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,46,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,33,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,488,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,-7,335,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,575,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,22,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-189,190,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,595,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-28,275,1,0,20220310,DEN,GSW
Shot Chart Detail,22100994,599,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,56,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,11,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,611,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,39,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,25,1,1,20220310,DEN,GSW
Shot Chart Detail,22100994,614,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,23,1,1,20220310,DEN,GSW
Shot Chart Detail,22101008,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,197,187,1,0,20220312,GSW,MIL
Shot Chart Detail,22101008,73,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,44,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,8,1,1,20220312,GSW,MIL
Shot Chart Detail,22101008,134,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,181,194,1,1,20220312,GSW,MIL
Shot Chart Detail,22101008,440,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-181,230,1,0,20220312,GSW,MIL
Shot Chart Detail,22101008,604,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,16,91,1,0,20220312,GSW,MIL
Shot Chart Detail,22101008,608,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,92,248,1,1,20220312,GSW,MIL
Shot Chart Detail,22101008,616,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,27,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-169,-4,1,0,20220312,GSW,MIL
Shot Chart Detail,22101025,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,29,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,13,1,1,20220314,GSW,WAS
Shot Chart Detail,22101025,40,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,13,1,0,20220314,GSW,WAS
Shot Chart Detail,22101025,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,183,1,0,20220314,GSW,WAS
