GAME_ID,GAME_DATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
22201109,2023-03-25,W,240,129,47,89,0.528,15,36,0.417,20,28,0.714,7,41,48,28,4,3,10,18
22201109,2023-03-25,L,241,106,39,88,0.443,9,36,0.25,19,21,0.905,4,36,40,26,7,2,10,19
2022200472,2023-03-25,L,240,126,42,76,0.553,12,33,0.364,18,20,0.9,11,25,36,23,6,1,23,23
2022200474,2023-03-25,L,240,105,40,102,0.392,8,32,0.25,9,12,0.75,10,34,44,17,11,10,9,24
2022200473,2023-03-25,W,239,125,43,90,0.478,12,34,0.353,20,23,0.87,11,40,51,25,7,4,21,19
2022200474,2023-03-25,W,241,114,40,87,0.46,13,29,0.448,11,18,0.611,10,50,60,24,5,3,19,17
22201110,2023-03-25,W,241,125,47,93,0.505,15,32,0.469,16,19,0.842,13,32,45,35,4,9,7,22
2022200475,2023-03-25,W,240,122,47,83,0.566,9,27,0.333,15,26,0.577,6,36,42,24,13,3,18,17
2022200477,2023-03-25,L,239,88,34,91,0.374,9,36,0.25,7,10,0.7,8,38,46,27,11,1,14,18
2022200480,2023-03-25,L,239,111,38,99,0.384,17,50,0.34,10,15,0.667,14,26,40,24,6,5,9,20
22201111,2023-03-25,W,241,121,44,95,0.463,16,43,0.372,17,21,0.81,14,28,42,30,11,1,8,13
2022200478,2023-03-25,W,240,120,48,100,0.48,17,48,0.354,7,10,0.7,12,48,60,36,6,10,10,21
2022200479,2023-03-25,W,241,135,48,88,0.545,16,31,0.516,14,19,0.737,17,33,50,25,7,4,12,22
2022200473,2023-03-25,L,239,121,44,96,0.458,14,41,0.341,10,13,0.769,9,31,40,26,15,6,12,23
22201107,2023-03-25,L,240,130,52,96,0.542,14,37,0.378,12,12,1.0,10,22,32,33,7,7,17,18
2022200476,2023-03-25,L,241,121,45,93,0.484,14,43,0.326,10,14,0.714,15,31,46,33,9,4,18,14
2022200479,2023-03-25,L,239,116,39,87,0.448,17,44,0.386,14,19,0.737,14,26,40,27,10,3,11,26
2022200476,2023-03-25,W,240,133,50,98,0.51,17,51,0.333,9,10,0.9,11,28,39,41,10,6,12,21
2022200478,2023-03-25,L,239,96,35,94,0.372,9,30,0.3,10,13,0.769,9,39,48,18,8,7,11,14
22201108,2023-03-25,W,242,129,44,89,0.494,18,40,0.45,23,25,0.92,17,28,45,30,6,6,6,18
2022200472,2023-03-25,W,242,137,51,84,0.607,16,33,0.485,12,21,0.571,8,24,32,29,8,3,17,23
2022200480,2023-03-25,W,242,134,50,100,0.5,14,42,0.333,13,16,0.813,18,43,61,32,7,6,15,23
22201108,2023-03-25,L,241,100,38,80,0.475,12,30,0.4,12,14,0.857,8,24,32,22,5,4,12,19
22201102,2023-03-24,W,240,144,55,99,0.556,22,50,0.44,12,16,0.75,9,41,50,42,6,11,12,20
22201099,2023-03-24,L,239,97,34,73,0.466,6,25,0.24,23,30,0.767,8,31,39,23,8,4,22,18
2022200470,2023-03-24,L,240,105,35,82,0.427,12,35,0.343,14,17,0.824,6,32,38,31,12,2,15,14
22201097,2023-03-24,L,239,95,39,84,0.464,4,26,0.154,13,22,0.591,6,38,44,24,9,4,17,16
22201105,2023-03-24,L,242,127,48,89,0.539,9,29,0.31,22,29,0.759,12,31,43,33,2,7,12,25
22201103,2023-03-24,L,239,112,38,78,0.487,8,29,0.276,28,34,0.824,4,34,38,23,8,1,10,20
2022200471,2023-03-24,L,240,104,40,84,0.476,16,39,0.41,5,11,0.455,6,32,38,30,10,4,18,21
2022200469,2023-03-24,W,240,113,35,76,0.461,14,28,0.5,16,21,0.762,11,32,43,20,7,3,16,24
2022200469,2023-03-24,L,240,106,38,86,0.442,13,35,0.371,11,13,0.846,12,31,43,23,10,8,14,30
22201102,2023-03-24,L,239,116,40,104,0.385,11,40,0.275,25,34,0.735,20,31,51,28,6,5,11,15
2022200468,2023-03-24,L,241,116,42,93,0.452,11,35,0.314,12,15,0.8,13,33,46,25,11,3,16,22
22201098,2023-03-24,L,240,124,51,101,0.505,13,38,0.342,9,15,0.6,11,30,41,35,4,4,5,21
22201097,2023-03-24,W,241,120,44,93,0.473,18,42,0.429,14,19,0.737,9,40,49,28,11,6,14,15
2022200467,2023-03-24,L,241,110,42,103,0.408,13,44,0.295,7,15,0.467,22,33,55,23,10,10,19,17
2022200470,2023-03-24,W,238,119,48,86,0.558,16,32,0.5,4,10,0.4,10,39,49,32,7,5,21,22
22201100,2023-03-24,W,239,151,57,93,0.613,25,42,0.595,12,14,0.857,5,30,35,36,12,7,10,19
22201104,2023-03-24,W,240,124,48,84,0.571,17,28,0.607,11,14,0.786,11,36,47,33,6,8,16,19
22201104,2023-03-24,L,240,96,37,86,0.43,6,31,0.194,16,18,0.889,8,23,31,23,10,5,12,14
2022200467,2023-03-24,W,240,114,44,91,0.484,11,30,0.367,7,9,0.778,8,40,48,35,18,8,19,19
2022200468,2023-03-24,W,240,118,38,84,0.452,13,37,0.351,16,20,0.8,9,35,44,26,8,5,16,20
22201100,2023-03-24,L,237,114,47,87,0.54,7,23,0.304,13,21,0.619,10,28,38,25,7,3,15,14
22201101,2023-03-24,L,240,109,41,84,0.488,9,36,0.25,18,24,0.75,7,38,45,25,3,4,10,19
22201106,2023-03-24,W,240,116,42,91,0.462,12,34,0.353,20,28,0.714,16,37,53,20,9,4,11,14
2022200471,2023-03-24,W,239,116,42,86,0.488,13,33,0.394,14,19,0.737,12,40,52,30,9,3,19,17
22201103,2023-03-24,W,240,120,42,88,0.477,18,50,0.36,18,24,0.75,10,39,49,27,3,0,11,21
22201101,2023-03-24,W,240,117,43,89,0.483,11,28,0.393,20,27,0.741,6,37,43,32,7,4,8,17
22201099,2023-03-24,W,239,118,41,92,0.446,13,37,0.351,23,29,0.793,15,31,46,25,12,9,11,24
22201106,2023-03-24,L,240,111,40,92,0.435,14,36,0.389,17,19,0.895,12,33,45,21,6,5,10,19
22201105,2023-03-24,W,240,135,47,89,0.528,13,39,0.333,28,32,0.875,5,28,33,29,6,3,4,23
22201098,2023-03-24,W,241,136,51,85,0.6,15,30,0.5,19,26,0.731,6,37,43,29,3,8,7,16
22201093,2023-03-23,L,240,106,37,88,0.42,12,40,0.3,20,26,0.769,13,31,44,26,8,8,13,15
2022200461,2023-03-23,L,241,97,38,99,0.384,13,40,0.325,5,7,0.714,13,25,38,20,8,1,7,13
2022200461,2023-03-23,W,240,110,45,85,0.529,9,31,0.29,6,9,0.667,13,41,54,29,6,2,15,14
22201096,2023-03-23,W,242,127,47,84,0.56,18,37,0.486,15,20,0.75,8,34,42,34,9,5,13,9
2022200466,2023-03-23,L,239,125,49,96,0.51,15,37,0.405,9,15,0.6,11,29,40,25,7,4,12,20
2022200458,2023-03-23,L,240,104,41,99,0.414,15,49,0.306,5,7,0.714,10,37,47,28,7,4,11,19
2022200462,2023-03-23,L,240,111,37,78,0.474,16,41,0.39,12,19,0.632,12,35,47,23,7,6,22,19
2022200465,2023-03-23,W,240,100,36,101,0.356,8,38,0.211,12,13,0.923,23,39,62,16,8,4,10,21
22201095,2023-03-23,W,239,115,45,98,0.459,11,34,0.324,14,15,0.933,11,41,52,26,11,0,11,14
2022200464,2023-03-23,W,240,134,51,83,0.614,13,26,0.5,12,16,0.75,14,45,59,31,8,6,28,20
2022200459,2023-03-23,W,241,108,40,84,0.476,15,41,0.366,8,10,0.8,12,37,49,25,7,3,15,20
2022200466,2023-03-23,W,241,128,51,92,0.554,9,24,0.375,12,17,0.706,11,36,47,26,3,4,13,18
2022200459,2023-03-23,L,240,101,41,87,0.471,9,32,0.281,7,10,0.7,10,32,42,23,7,4,13,18
2022200465,2023-03-23,L,241,94,34,82,0.415,11,29,0.379,10,15,0.667,10,39,49,17,6,8,18,20
2022200462,2023-03-23,W,241,121,47,99,0.475,14,41,0.341,9,12,0.75,14,33,47,31,8,3,14,27
22201096,2023-03-23,L,240,105,41,93,0.441,13,39,0.333,10,11,0.909,13,27,40,24,6,3,14,20
22201094,2023-03-23,L,240,114,39,81,0.481,12,34,0.353,24,27,0.889,9,33,42,24,7,7,15,21
2022200463,2023-03-23,L,240,115,43,94,0.457,18,39,0.462,7,12,0.583,15,30,45,27,5,6,12,21
2022200464,2023-03-23,L,241,107,37,96,0.385,11,34,0.324,13,18,0.722,9,19,28,20,17,2,13,23
2022200463,2023-03-23,W,240,126,46,89,0.517,11,29,0.379,14,20,0.7,9,35,44,21,11,8,9,20
2022200460,2023-03-23,W,241,115,40,80,0.5,10,29,0.345,14,22,0.636,18,35,53,19,6,5,17,19
2022200460,2023-03-23,L,240,113,41,92,0.446,16,46,0.348,9,13,0.692,18,27,45,24,10,3,13,26
22201094,2023-03-23,W,240,116,42,89,0.472,12,32,0.375,20,26,0.769,13,27,40,24,7,7,9,21
22201093,2023-03-23,W,240,111,40,87,0.46,13,32,0.406,18,21,0.857,8,35,43,25,8,7,14,19
2022200458,2023-03-23,W,240,114,40,91,0.44,14,33,0.424,11,14,0.786,9,39,48,26,6,8,10,14
22201095,2023-03-23,L,242,96,38,83,0.458,9,37,0.243,11,16,0.688,4,34,38,24,8,4,17,17
2022200456,2023-03-22,W,239,98,36,79,0.456,10,26,0.385,9,12,0.75,10,34,44,18,7,3,14,16
2022200457,2023-03-22,W,240,117,43,90,0.478,8,32,0.25,14,15,0.933,17,29,46,24,14,5,19,19
22201086,2023-03-22,L,241,125,44,89,0.494,17,40,0.425,20,28,0.714,8,23,31,27,7,2,10,17
22201088,2023-03-22,L,239,125,48,93,0.516,12,33,0.364,17,23,0.739,20,28,48,27,6,3,16,25
22201092,2023-03-22,L,242,111,42,90,0.467,12,31,0.387,15,20,0.75,12,27,39,23,7,6,17,31
22201089,2023-03-22,W,239,130,51,98,0.52,15,43,0.349,13,24,0.542,10,44,54,24,10,4,15,14
22201083,2023-03-22,L,241,104,44,87,0.506,4,26,0.154,12,16,0.75,10,27,37,20,4,4,7,15
2022200457,2023-03-22,L,239,115,40,81,0.494,18,34,0.529,9,13,0.692,8,24,32,27,14,9,20,17
22201087,2023-03-22,L,241,91,34,83,0.41,6,25,0.24,17,22,0.773,15,27,42,18,7,4,19,16
22201083,2023-03-22,W,242,118,42,83,0.506,15,32,0.469,19,21,0.905,11,30,41,28,7,2,10,18
2022200455,2023-03-22,W,241,139,53,95,0.558,22,46,0.478,7,9,0.778,13,24,37,38,5,0,13,18
2022200456,2023-03-22,L,239,96,36,80,0.45,11,36,0.306,8,10,0.8,7,30,37,19,7,8,15,23
22201086,2023-03-22,W,240,127,50,90,0.556,12,39,0.308,15,18,0.833,11,33,44,33,7,5,13,20
2022200455,2023-03-22,L,241,131,50,83,0.602,9,20,0.45,14,16,0.875,8,24,32,35,5,2,13,18
22201090,2023-03-22,L,241,124,45,85,0.529,12,26,0.462,22,25,0.88,9,32,41,28,6,6,16,25
22201090,2023-03-22,W,240,125,45,92,0.489,11,26,0.423,24,29,0.828,11,31,42,27,7,3,11,20
22201085,2023-03-22,L,241,114,39,89,0.438,7,34,0.206,29,39,0.744,13,27,40,21,11,7,10,22
22201088,2023-03-22,W,240,130,45,87,0.517,12,36,0.333,28,33,0.848,12,24,36,27,8,4,10,21
22201089,2023-03-22,L,243,94,36,93,0.387,9,39,0.231,13,20,0.65,8,38,46,26,7,6,19,21
22201092,2023-03-22,W,240,122,39,70,0.557,8,17,0.471,36,46,0.783,5,31,36,27,7,2,13,20
22201091,2023-03-22,W,242,127,45,93,0.484,13,41,0.317,24,30,0.8,7,36,43,28,9,5,8,24
22201084,2023-03-22,W,240,127,45,79,0.57,16,28,0.571,21,26,0.808,2,27,29,28,9,1,10,18
22201084,2023-03-22,L,240,120,42,82,0.512,16,40,0.4,20,25,0.8,9,33,42,29,7,5,16,25
22201091,2023-03-22,L,241,115,39,82,0.476,11,35,0.314,26,36,0.722,7,40,47,24,4,5,17,21
22201085,2023-03-22,W,238,118,43,77,0.558,11,21,0.524,21,25,0.84,8,31,39,27,4,5,18,29
22201087,2023-03-22,W,240,116,39,82,0.476,16,37,0.432,22,26,0.846,11,33,44,30,9,4,15,22
2022200453,2023-03-21,L,241,93,36,94,0.383,12,35,0.343,5,8,0.625,10,29,39,19,9,5,13,27
2022200448,2023-03-21,L,239,112,43,86,0.5,12,27,0.444,9,16,0.563,13,29,42,25,12,3,14,19
22201078,2023-03-21,W,239,129,44,95,0.463,14,38,0.368,27,36,0.75,21,40,61,26,5,6,9,20
22201077,2023-03-21,L,240,112,42,83,0.506,10,32,0.313,18,23,0.783,4,29,33,30,7,4,14,23
22201079,2023-03-21,L,240,109,41,92,0.446,9,33,0.273,18,23,0.783,19,30,49,25,6,5,16,19
2022200450,2023-03-21,W,239,111,44,95,0.463,11,34,0.324,9,11,0.818,8,40,48,32,7,7,11,26
22201082,2023-03-21,W,239,101,39,93,0.419,10,37,0.27,13,14,0.929,12,35,47,19,2,4,11,21
22201081,2023-03-21,W,241,132,49,92,0.533,18,44,0.409,16,23,0.696,11,32,43,33,9,3,5,15
2022200454,2023-03-21,W,240,132,52,89,0.584,15,31,0.484,8,9,0.889,6,40,46,35,8,9,18,12
22201080,2023-03-21,W,241,119,45,81,0.556,10,24,0.417,19,23,0.826,5,44,49,31,8,2,16,19
2022200449,2023-03-21,W,240,129,45,93,0.484,15,41,0.366,15,15,1.0,15,34,49,22,7,5,18,16
2022200448,2023-03-21,W,242,118,41,74,0.554,16,31,0.516,11,14,0.786,2,30,32,23,9,4,17,24
22201079,2023-03-21,W,239,115,42,83,0.506,14,29,0.483,17,21,0.81,8,26,34,23,6,3,14,20
2022200452,2023-03-21,L,240,89,36,94,0.383,9,41,0.22,4,6,0.667,13,37,50,21,8,2,9,13
22201082,2023-03-21,L,239,100,41,86,0.477,6,31,0.194,12,21,0.571,12,34,46,21,9,2,13,21
2022200447,2023-03-21,W,240,129,52,91,0.571,16,28,0.571,7,9,0.778,14,30,44,32,7,3,14,10
2022200452,2023-03-21,W,241,93,35,86,0.407,11,44,0.25,8,9,0.889,11,40,51,25,5,5,13,14
2022200454,2023-03-21,L,241,115,48,102,0.471,11,30,0.367,6,12,0.5,14,26,40,27,10,7,13,14
22201080,2023-03-21,L,239,84,30,87,0.345,13,41,0.317,11,19,0.579,10,27,37,22,8,3,14,19
2022200451,2023-03-21,W,240,126,45,84,0.536,18,40,0.45,14,20,0.7,14,30,44,28,9,3,21,23
2022200450,2023-03-21,L,240,104,33,85,0.388,11,36,0.306,15,23,0.652,14,40,54,24,5,7,16,15
2022200447,2023-03-21,L,241,116,44,85,0.518,16,33,0.485,5,6,0.833,9,19,28,30,5,7,14,19
22201077,2023-03-21,W,239,122,43,80,0.538,12,27,0.444,24,25,0.96,7,35,42,27,7,5,15,21
2022200453,2023-03-21,W,241,101,36,74,0.486,8,29,0.276,12,21,0.571,9,44,53,23,7,7,18,17
22201081,2023-03-21,L,240,109,39,81,0.481,17,44,0.386,14,21,0.667,10,32,42,25,3,4,14,19
22201078,2023-03-21,L,239,107,37,91,0.407,13,40,0.325,20,24,0.833,9,26,35,20,8,2,9,26
2022200451,2023-03-21,L,240,119,46,100,0.46,8,37,0.216,11,16,0.688,20,26,46,31,11,1,16,25
2022200449,2023-03-21,L,239,114,44,88,0.5,12,35,0.343,8,12,0.667,9,25,34,29,11,7,13,19
2022200444,2023-03-20,W,239,122,46,81,0.568,8,27,0.296,13,15,0.867,5,40,45,31,6,4,9,19
2022200446,2023-03-20,L,240,101,39,86,0.453,10,32,0.313,8,8,1.0,11,36,47,24,6,4,17,20
22201075,2023-03-20,L,238,108,39,84,0.464,11,36,0.306,19,20,0.95,8,29,37,22,5,4,12,19
2022200445,2023-03-20,L,241,98,39,98,0.398,12,40,0.3,5,6,0.833,17,22,39,21,6,5,10,13
22201071,2023-03-20,L,241,109,37,82,0.451,9,26,0.346,26,34,0.765,13,35,48,27,5,6,21,26
22201074,2023-03-20,L,240,108,39,93,0.419,10,36,0.278,20,24,0.833,13,28,41,14,14,2,17,14
2022200444,2023-03-20,L,241,93,34,79,0.43,9,26,0.346,9,11,0.818,6,30,36,15,6,2,12,19
22201076,2023-03-20,L,241,120,41,97,0.423,19,52,0.365,19,25,0.76,8,35,43,28,5,3,6,20
22201072,2023-03-20,W,291,109,39,94,0.415,7,33,0.212,24,29,0.828,4,38,42,20,12,7,10,18
22201075,2023-03-20,W,240,112,41,89,0.461,10,35,0.286,20,26,0.769,17,33,50,21,5,3,11,18
22201076,2023-03-20,W,241,128,46,88,0.523,16,36,0.444,20,23,0.87,6,42,48,33,3,8,12,23
22201071,2023-03-20,W,240,115,41,90,0.456,10,31,0.323,23,32,0.719,10,27,37,26,12,6,11,22
2022200446,2023-03-20,W,239,108,41,86,0.477,14,34,0.412,7,11,0.636,7,29,36,26,9,3,9,16
22201074,2023-03-20,W,240,121,44,88,0.5,17,48,0.354,16,19,0.842,16,32,48,31,12,6,18,14
22201072,2023-03-20,L,291,105,38,90,0.422,10,36,0.278,19,22,0.864,9,45,54,28,8,8,19,25
2022200445,2023-03-20,W,240,111,44,86,0.512,8,27,0.296,9,10,0.9,12,34,46,18,3,5,14,14
22201073,2023-03-20,L,240,134,48,85,0.565,14,28,0.5,24,28,0.857,7,27,34,26,7,3,16,22
22201073,2023-03-20,W,239,140,51,83,0.614,14,24,0.583,24,32,0.75,7,27,34,34,9,4,15,24
22201066,2023-03-19,L,241,100,38,82,0.463,10,32,0.313,14,17,0.824,9,30,39,26,4,2,11,20
2022200439,2023-03-19,W,241,114,42,89,0.472,9,31,0.29,12,15,0.8,14,41,55,21,9,3,9,12
22201063,2023-03-19,W,239,108,42,80,0.525,12,23,0.522,12,13,0.923,6,34,40,31,5,3,16,17
2022200441,2023-03-19,W,239,121,45,81,0.556,11,26,0.423,13,17,0.765,11,32,43,24,8,6,20,23
2022200438,2023-03-19,W,240,128,52,103,0.505,15,44,0.341,5,7,0.714,10,37,47,36,15,3,13,11
2022200443,2023-03-19,L,241,115,45,85,0.529,12,27,0.444,8,14,0.571,6,24,30,21,6,2,10,13
2022200438,2023-03-19,L,240,114,49,103,0.476,11,39,0.282,5,7,0.714,14,38,52,20,9,7,18,13
2022200442,2023-03-19,W,240,120,49,87,0.563,18,41,0.439,2,4,0.5,11,32,43,35,7,6,12,21
22201070,2023-03-19,W,238,111,36,78,0.462,13,32,0.406,26,32,0.813,9,43,52,25,2,9,15,19
2022200439,2023-03-19,L,240,93,37,102,0.363,12,51,0.235,5,12,0.417,21,35,56,22,6,2,12,16
22201068,2023-03-19,W,238,118,43,82,0.524,16,45,0.356,16,21,0.762,7,38,45,35,3,8,12,13
2022200442,2023-03-19,L,240,90,33,77,0.429,3,17,0.176,11,16,0.688,14,27,41,13,7,1,14,8
22201067,2023-03-19,W,239,117,42,85,0.494,13,31,0.419,20,24,0.833,10,29,39,28,7,4,10,23
22201064,2023-03-19,W,240,124,42,84,0.5,11,28,0.393,29,36,0.806,6,38,44,20,8,3,15,20
22201064,2023-03-19,L,239,120,44,92,0.478,15,36,0.417,17,24,0.708,9,31,40,31,7,9,14,31
22201068,2023-03-19,L,239,111,44,99,0.444,14,34,0.412,9,12,0.75,9,32,41,25,6,4,7,15
22201070,2023-03-19,L,241,105,41,102,0.402,10,38,0.263,13,17,0.765,13,31,44,24,8,3,8,28
22201063,2023-03-19,L,240,102,38,82,0.463,12,35,0.343,14,16,0.875,9,24,33,26,10,3,11,16
22201066,2023-03-19,W,240,112,38,79,0.481,13,39,0.333,23,25,0.92,8,34,42,33,4,4,10,17
22201067,2023-03-19,L,239,107,31,76,0.408,9,33,0.273,36,38,0.947,8,28,36,15,4,2,12,22
22201069,2023-03-19,L,240,102,37,82,0.451,6,29,0.207,22,24,0.917,11,29,40,24,7,9,13,14
22201065,2023-03-19,W,239,126,51,94,0.543,14,28,0.5,10,16,0.625,10,31,41,26,9,5,12,18
2022200441,2023-03-19,L,242,114,45,102,0.441,8,31,0.258,11,15,0.733,14,26,40,25,8,1,15,28
22201069,2023-03-19,W,241,117,43,94,0.457,12,28,0.429,19,23,0.826,18,31,49,26,11,3,9,18
22201065,2023-03-19,L,239,118,48,101,0.475,5,22,0.227,17,20,0.85,20,31,51,21,4,4,12,13
2022200443,2023-03-19,W,241,124,48,90,0.533,12,31,0.387,9,12,0.75,18,32,50,14,7,5,15,18
2022200440,2023-03-19,W,240,122,48,90,0.533,16,38,0.421,5,8,0.625,12,34,46,34,5,5,11,14
2022200440,2023-03-19,L,241,107,42,88,0.477,14,37,0.378,5,8,0.625,11,26,37,23,5,2,11,13
22201060,2023-03-18,L,240,99,35,82,0.427,10,37,0.27,19,24,0.792,14,25,39,23,4,2,13,10
2022200435,2023-03-18,W,240,114,39,78,0.5,14,38,0.368,12,14,0.857,9,31,40,25,7,7,12,17
22201060,2023-03-18,W,238,113,45,80,0.563,17,34,0.5,6,6,1.0,5,27,32,34,8,5,10,18
22201056,2023-03-18,L,240,108,42,90,0.467,6,22,0.273,18,24,0.75,13,30,43,23,9,3,15,24
2022200434,2023-03-18,W,240,127,40,70,0.571,17,36,0.472,17,22,0.773,4,30,34,22,9,4,11,22
22201058,2023-03-18,L,241,107,39,85,0.459,5,23,0.217,24,28,0.857,9,33,42,27,5,2,14,23
2022200436,2023-03-18,W,240,144,52,93,0.559,14,35,0.4,13,16,0.813,13,30,43,28,12,2,6,22
22201062,2023-03-18,L,242,117,42,88,0.477,22,51,0.431,11,16,0.688,5,35,40,30,2,2,6,17
2022200434,2023-03-18,L,240,124,44,82,0.537,13,28,0.464,14,16,0.875,6,29,35,25,5,1,10,24
2022200429,2023-03-18,L,241,111,46,100,0.46,12,37,0.324,4,9,0.444,16,23,39,31,14,8,11,19
22201055,2023-03-18,W,240,116,41,83,0.494,9,32,0.281,25,28,0.893,15,28,43,23,9,4,12,16
22201059,2023-03-18,L,242,118,41,91,0.451,13,36,0.361,23,27,0.852,12,34,46,27,6,5,9,18
22201058,2023-03-18,W,239,122,48,90,0.533,9,27,0.333,17,21,0.81,9,36,45,23,11,3,15,25
2022200430,2023-03-18,L,241,112,42,101,0.416,20,44,0.455,5,5,1.0,11,33,44,17,4,2,12,19
22201055,2023-03-18,L,240,110,43,84,0.512,12,33,0.364,12,15,0.8,6,27,33,30,3,2,13,21
22201056,2023-03-18,W,240,113,42,84,0.5,10,31,0.323,19,25,0.76,9,36,45,23,14,5,17,22
2022200436,2023-03-18,L,240,119,44,86,0.512,13,36,0.361,10,16,0.625,14,26,40,19,3,5,15,21
2022200429,2023-03-18,W,240,112,40,75,0.533,16,36,0.444,9,13,0.692,12,36,48,26,6,4,21,15
2022200433,2023-03-18,L,240,100,37,90,0.411,7,29,0.241,11,13,0.846,12,30,42,13,16,3,18,27
2022200432,2023-03-18,L,240,93,29,85,0.341,6,26,0.231,15,17,0.882,9,35,44,17,16,4,18,19
22201059,2023-03-18,W,238,132,48,86,0.558,22,37,0.595,14,23,0.609,7,37,44,34,7,7,8,22
2022200431,2023-03-18,L,240,112,40,94,0.426,9,30,0.3,14,19,0.737,14,29,43,22,9,5,10,21
2022200433,2023-03-18,W,240,108,36,73,0.493,13,29,0.448,14,19,0.737,7,37,44,24,8,5,25,18
22201057,2023-03-18,L,240,121,45,87,0.517,12,31,0.387,19,20,0.95,12,29,41,28,5,5,14,17
2022200430,2023-03-18,W,240,122,45,94,0.479,14,39,0.359,10,14,0.714,16,43,59,29,8,4,13,14
22201061,2023-03-18,W,239,133,52,95,0.547,18,38,0.474,11,17,0.647,11,28,39,35,5,5,6,24
2022200431,2023-03-18,W,241,119,45,83,0.542,10,28,0.357,12,17,0.706,8,42,50,23,6,6,16,25
2022200435,2023-03-18,L,241,87,33,85,0.388,8,39,0.205,7,10,0.7,16,28,44,17,6,5,16,22
22201062,2023-03-18,W,240,118,42,97,0.433,17,41,0.415,17,22,0.773,17,39,56,29,3,5,7,14
2022200437,2023-03-18,L,242,112,38,91,0.418,14,43,0.326,13,19,0.684,20,33,53,25,9,1,15,20
22201061,2023-03-18,L,239,119,39,91,0.429,13,35,0.371,28,34,0.824,15,27,42,27,3,8,13,21
2022200432,2023-03-18,W,240,102,37,86,0.43,12,32,0.375,11,13,0.846,11,39,50,26,10,6,23,22
2022200437,2023-03-18,W,240,132,47,106,0.443,16,54,0.296,13,17,0.765,25,33,58,28,8,7,10,17
22201057,2023-03-18,W,241,141,54,88,0.614,15,35,0.429,18,22,0.818,6,24,30,31,11,6,7,17
2022200426,2023-03-17,L,239,103,40,91,0.44,11,32,0.344,8,16,0.5,15,26,41,24,11,3,16,14
2022200427,2023-03-17,W,262,118,41,87,0.471,16,51,0.314,12,18,0.667,10,34,44,20,7,4,14,19
2022200428,2023-03-17,W,239,127,47,94,0.5,17,50,0.34,11,16,0.688,13,36,49,28,6,4,11,16
22201054,2023-03-17,L,240,110,43,84,0.512,5,20,0.25,19,31,0.613,13,29,42,23,8,3,12,18
22201047,2023-03-17,W,239,121,46,92,0.5,10,32,0.313,19,25,0.76,14,48,62,24,9,9,13,19
22201053,2023-03-17,W,241,126,41,87,0.471,15,42,0.357,29,35,0.829,18,34,52,29,12,2,16,19
22201054,2023-03-17,W,240,111,40,79,0.506,16,34,0.471,15,19,0.789,7,28,35,27,8,4,13,26
22201051,2023-03-17,L,239,112,39,82,0.476,12,28,0.429,22,25,0.88,8,27,35,22,8,5,9,17
22201052,2023-03-17,W,266,126,49,101,0.485,14,38,0.368,14,21,0.667,15,37,52,27,13,9,17,24
22201049,2023-03-17,L,242,94,35,76,0.461,8,23,0.348,16,20,0.8,6,32,38,22,5,6,16,19
22201047,2023-03-17,L,241,82,29,86,0.337,5,35,0.143,19,26,0.731,7,28,35,20,10,6,13,16
2022200426,2023-03-17,W,240,128,48,93,0.516,24,53,0.453,4,8,0.5,16,41,57,26,14,2,18,19
2022200424,2023-03-17,W,239,140,51,77,0.662,11,26,0.423,17,21,0.81,8,47,55,29,4,9,17,19
22201048,2023-03-17,W,240,127,47,100,0.47,16,41,0.39,17,25,0.68,13,32,45,27,7,8,10,15
22201048,2023-03-17,L,240,119,47,98,0.48,11,40,0.275,14,20,0.7,16,38,54,28,6,9,17,20
2022200424,2023-03-17,L,239,91,33,86,0.384,8,32,0.25,10,15,0.667,6,19,25,17,8,2,11,28
2022200428,2023-03-17,L,241,119,45,106,0.425,18,49,0.367,6,10,0.6,21,36,57,27,5,0,11,23
2022200425,2023-03-17,W,257,132,49,101,0.485,16,41,0.39,11,16,0.688,11,43,54,23,4,3,11,18
2022200425,2023-03-17,L,255,126,52,108,0.481,10,32,0.313,7,13,0.538,11,43,54,25,6,4,9,22
22201052,2023-03-17,L,266,120,39,98,0.398,20,52,0.385,22,29,0.759,16,38,54,31,11,4,19,19
2022200423,2023-03-17,W,241,122,36,83,0.434,13,38,0.342,23,27,0.852,11,37,48,18,12,1,14,21
22201050,2023-03-17,L,289,131,46,100,0.46,18,42,0.429,21,31,0.677,14,36,50,33,6,8,15,24
2022200427,2023-03-17,L,263,116,41,104,0.394,18,58,0.31,11,13,0.846,21,40,61,26,7,3,15,27
22201053,2023-03-17,L,240,112,38,79,0.481,14,38,0.368,22,31,0.71,8,29,37,20,12,4,18,26
22201049,2023-03-17,W,239,117,48,87,0.552,4,19,0.211,17,22,0.773,9,32,41,31,9,7,10,19
2022200423,2023-03-17,L,241,115,40,83,0.482,17,40,0.425,11,19,0.579,10,34,44,19,10,2,17,33
22201051,2023-03-17,W,238,114,43,88,0.489,11,32,0.344,17,24,0.708,15,37,52,20,9,3,12,19
22201050,2023-03-17,W,291,139,51,94,0.543,11,24,0.458,26,30,0.867,6,41,47,23,9,6,11,21
